Var1,main_folder1,main_folder2,sub_folder1,sub_folder2,permute_number,folder_pair_index,processing_time,feature_count,feature_types
0.757833333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute184_WINS_BINS_circular,permute184_FC_BOLD_circular,184,1,1768527278.702,364,BNC+WNC+FC+BOLD
0.767333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute185_WINS_BINS_circular,permute185_FC_BOLD_circular,185,1,1768527278.68369,364,BNC+WNC+FC+BOLD
0.757666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute186_WINS_BINS_circular,permute186_FC_BOLD_circular,186,1,1768527279.09775,364,BNC+WNC+FC+BOLD
0.738166666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute187_WINS_BINS_circular,permute187_FC_BOLD_circular,187,1,1768527278.96575,364,BNC+WNC+FC+BOLD
0.737333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute188_WINS_BINS_circular,permute188_FC_BOLD_circular,188,1,1768527278.69413,364,BNC+WNC+FC+BOLD
0.769666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute189_WINS_BINS_circular,permute189_FC_BOLD_circular,189,1,1768527279.13251,364,BNC+WNC+FC+BOLD
0.772333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute18_WINS_BINS_circular,permute18_FC_BOLD_circular,18,1,1768527271.33306,364,BNC+WNC+FC+BOLD
0.767666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute190_WINS_BINS_circular,permute190_FC_BOLD_circular,190,1,1768527279.28045,364,BNC+WNC+FC+BOLD
0.769,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute191_WINS_BINS_circular,permute191_FC_BOLD_circular,191,1,1768527279.3057,364,BNC+WNC+FC+BOLD
0.769,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute192_WINS_BINS_circular,permute192_FC_BOLD_circular,192,1,1768527279.24497,364,BNC+WNC+FC+BOLD
0.765666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute193_WINS_BINS_circular,permute193_FC_BOLD_circular,193,1,1768527279.70274,364,BNC+WNC+FC+BOLD
0.776333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute194_WINS_BINS_circular,permute194_FC_BOLD_circular,194,1,1768527278.65367,364,BNC+WNC+FC+BOLD
0.7795,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute195_WINS_BINS_circular,permute195_FC_BOLD_circular,195,1,1768527278.69925,364,BNC+WNC+FC+BOLD
0.76,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute196_WINS_BINS_circular,permute196_FC_BOLD_circular,196,1,1768527278.36581,364,BNC+WNC+FC+BOLD
0.765666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute197_WINS_BINS_circular,permute197_FC_BOLD_circular,197,1,1768527278.48912,364,BNC+WNC+FC+BOLD
0.756666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute198_WINS_BINS_circular,permute198_FC_BOLD_circular,198,1,1768527279.27316,364,BNC+WNC+FC+BOLD
0.769166666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute199_WINS_BINS_circular,permute199_FC_BOLD_circular,199,1,1768527278.99864,364,BNC+WNC+FC+BOLD
0.779666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute19_WINS_BINS_circular,permute19_FC_BOLD_circular,19,1,1768527271.08409,364,BNC+WNC+FC+BOLD
0.768666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute1_WINS_BINS_circular,permute1_FC_BOLD_circular,1,1,1768527003.38716,364,BNC+WNC+FC+BOLD
